,Artist,Genre,Lyric
2600,Bon Jovi,Rock,You – you got a nasty reputation. We’re in a sticky situation – it’s down to me and you. So tell me – is it true… they say there ain’t nobody better. Well now that we’re together. Show me what you can do. You’re under the gun. Out on the run. Gonna set the night on fire. You’re out on the run. Under the gun. And playn’ to win. Raise your hands. When you want to let it go. Raise your hands. When you want to let a feeling show. Raise your hands. From New York to Chicago. Raise your hands. From New Jersey to Tokyo. Raise your hands. I – I’ve been out on the front line. Where you go down if you waste time. They’ll walk all over you. But I – I ain’t here looking for surrender. I’ll raise the flag if you’ll defend her. It’s up to you. You’re under the gun. Out on the run. Gonna set the night on fire. You’re out on the run. Under the gun. And playn’ to win. Raise your hands. When you want to let it go. Raise your hands. When you want to let a feeling show. Raise your hands. From New York to Chicago. Raise your hands. From New Jersey to Tokyo. Raise your hands.
2601,Bon Jovi,Rock,I wish that life was like it is in the movies. 'Cause the hero always gets his way. No matter how hard it gets on that dark lonely road. At the end he´s got a smile on his face. But when they threw me out to the lions. Noone saved me as I fell from your grace. And noone wrote me new lines. For what I said wrong. What I did wrong I could not erase. This is real life. This is real love. This is real pain. That much I'm sure of. These are real tears. These are real fears inside. That I can't hide. I wish that I could be a white knight in armour. With an army just to bring you back home. But I'll admit I'm scared of dialing your number. Someone else is gonna answer the phone. Why can't it be like it is on TV. When the orchestra plays and you come back to me. This is real life. This is real love. This is real pain. That much I'm sure of. These are real tears. These are real fears inside. I can't hide. This is real life. This is real love. These are real wounds I'm bleeding from. And I realize this is real. I always thought that our love. Was a story book tale. God knows that I'd never dream. In the end it could fail. 'Cause this is real life. This is real love. This is real pain. That much I'm sure of. These are real tears. These are real fears inside. That I can't hide. This is real life. This is real love. These are real wounds I´m bleeding from. And I realize this is real.
2602,Bon Jovi,Rock,Ride cowboy ride. Through the backdoor of Heaven. To the other side. I wanna know the danger of the kiss. At midnight. Ride cowboy ride. Yeah I learned my lessons. Here's a story to tell. So I make my confessions. In this sleazy motel. I could be a romantic. I could try my best lines. But I ain't got the money. And we ain't got the time. Ride cowboy ride. Through the backdoor of Heaven. To the other side. I wanna know the danger of a kiss. At midnight. I wanna be a big shot. Ride ride ride. Ride cowboy ride. Through the backdoor of Heaven. To the other side. I wanna know the danger of the kiss. At midnight.
2603,Bon Jovi,Rock,Demo instrumental. . Richie Sambora gravou a música completa em seu disco solo
2604,Bon Jovi,Rock,She won't let me buy her jewelry. She don't want things that she can keep. She wears wild flowers in her hair. Then throws them to the sea. She's the beginning and the end of me but. Chorus:. She's a mystery. My most beautiful regret. I will never understand her. She's a mystery. I still don't know what to call her. She says that words don't mean a thing. She changes her name every day. And lies all the time. I feel lucky to call her mine. Chorus:. She's a mystery. My most beautiful regret. I will never understand her. She's a mystery. The only promise I can keep. Even in my dreams she ruins me. She's anything in the world. That you cannot explain. But when she throws me a smile. It's like fire in the rain but. Chorus:. She's a mystery. My most beautiful regret. I will never understand her. She's a mystery. She's a mystery. There's no defense. It's innocence. But she won't let you see. 'Cause she's a mystery.
2605,Bon Jovi,Rock,I should have seen it coming when the roses died. Should have seen the end of summer in your eyes. I should have listened when you said good night. You really meant good bye. Baby ain't it funny how you never ever learn to fall. You're really on your knees when you think you're standing tall. But only fools are know-it-alls and I've played that fool for you. I cried and cried. There were nights that I died for you baby. I tried and I tried to deny it that your love drove me crazy baby. If the love that I got for you is gone. If the river I've cried ain't that long. Then I'm wrong yeah I'm wrong. This ain't a love song. Baby I thought you and me would. Stand the test of time. Like we got away with the perfect crime. But we were just a legend in my mind. I guess that I was blind. Remember those nights dancing at the masquerade. The clowns wore smiles that wouldn't fade. You and I were the renegades some things never change. It made me so mad 'cause I wanted it bad for us baby. And now it's so sad that whatever we had. Ain't worth saving oh oh oh. If the love that I've got for you is gone. If the river I've cried ain't that long. Then I'm wrong yes I'm wrong. This ain't a love song. If the pain that I'm feeling so strong. Is the reason that I'm holding on. Then I'm wrong yeah I'm wrong. This ain't a love song. I cried and I cried. There were nights that I died for you baby. I tried and I tried to deny it that. Your love drove me crazy. If the love that I got for you is gone. If the river I cried ain't that long. Then I'm wrong yeah I'm wrong. This ain't a love song. If the pain that I'm feeling so strong. Is the reason that I'm holding on. Then I'm wrong yeah I'm wrong. This ain't a love song. Then I'm wrong yeah I'm wrong. This ain't a love song. oh oh oh no no
2606,Bon Jovi,Rock,Thorn in my side. You're always there. Just to remind me. That I still care. Thorn in my side. You won't let me go. Right there beside me. To let me know. I've been pushed around. Been knocked down. Lost a round or three. Life took a couple of things I loved. When I was too blind to see. But I'll survive. I gave up on luck but I'm still getting by. Yeah I'm going to be alright. You can test my faith. But you can't take my pride. Thorn in my side. Thorn in my side. You just won't quit. Once in a while when I crack a smile. You rub my face in it. Thorn in my side. You won't let me run. God bless the fights. That I've lost and won. But I'll survive. I gave up on luck but I'm still getting by. Yeah I'm going to be alright. You can test my faith. But you can't take my pride. Thorn in my side. I've been pushed around. Been knocked down. Lost a round or three. Life took a couple of things I loved. When I was too blind to see. But I'll survive. I gave up on luck but I'm still getting by. Yeah I'm going to be alright. You can test my faith. But you can't take my pride. Thorn in my side. By:RiouK
2607,Bon Jovi,Rock,My mama told me. When I was younger. You better speak up. Don't be a number. My daddy told me. When there was thunder. Go be the lightning. Don't run for cover. Who's gonna help the helpless. Sometimes we're all alone. These days we're all just looking. For a place that we call home. Now we can't climb over. And you can't go 'round. Build them up. We'll tear them down. Brick by brick. Gonna watch them fall. Build more bridges. And tear down walls. These walls. Are the mountains that we climb. These walls. Are the great divide. Brick by brick. Gonna watch them fall. Build more bridges. Tear down walls. The space between us. Is getting wider. We need this bar to. Light the fire. Show me the promise. Give me some dealing. There's too much hurting. We need some healing. Who's gonna help the helpless. Sometimes we're all alone. These days we're one step closer. To that place that we call home. Now we can't climb over. And you can't go 'round. Build them up. We'll tear them down. Brick by brick. Gonna watch them fall. Build more bridges. And tear down walls. These walls. Are the mountains that we climb. These walls. Are the great divide. Brick by brick. Gonna watch them fall. Build more bridges. Tear down walls. I remember when the world was smaller. And we both felt 10 feet taller. Now we can't climb over. And you can't go 'round. Build them up. We'll tear them down. Brick by brick. Gonna watch them fall. Build more bridges. And tear down walls. These walls. Are the mountains that we climb. These walls. Are the great divide. Brick by brick. Gonna watch them fall. Build more bridges. Tear down walls. Tear down walls. Tear down walls
2608,Bon Jovi,Rock,Today you'll pick up all the pieces. And get on with your life. All I can hope is that you're happy. 'Cause today you're someone elses wife. Right now I wish that I could turn back. And beg the hands of time. For the days that I remember (oh baby). The days when you were mine. And if I never said I love you. It's cause the words got in the way. Now all I do is say I'm sorry. Sorry I missed your wedding day. I'll bet you looked good at the altar. I'll bet he knew the words to say. And the angels smiled when you walked down the aisle. You both knelt down to pray. As he put his ring on your finger. I know there's just one thing left to say. All I can do is say I'm sorry. Sorry I missed your wedding day. So Sorry. (solo). You won't be walking through the door anymore. You won't be sleeping in this bed anymore. Tho' I swear I see your shadow waltz accross my floor. And I don't know if I can take it. Should we ever meet again. Cause I know that we'll be strangers. When he introduces friends. I tried to make it to the church now baby. A broken heart got in the way. All I can do is tell you I'm sorry. Sorry I missed your wedding day. I really hope you're happy baby. Tho' it's killing me to say. All I can do is say I'm sorry. Sorry I missed you're wedding day. Sorry I missed you're wedding. I'm sorry I missed you're wedding day. I'm sorry I missed you're wedding day. I'm sorry I missed you're wedding day.
2609,Bon Jovi,Rock,The world is cracked. The sky is torn. I'm hanging in. You're holding on. I can't pretend. That nothing`s changed. Living in the shadows. Of the love we made. Back... When we were beautiful. Before the world got small. Before we knew it all. Back... When we were innocent. I wonder where it went. Let's go back and find it. Sha la la Sha la la hey Sha la la. Sha la la Sha la la hey Sha la la. Some dreams live. Some will die. But the you and me. Is still alive. Now am I blessed?. Or am I cursed?. Cause the way we are. Aint the way we were. Back... When we were beautiful. Before the world got small. Before we knew it all. Back... When we were innocent. I wonder where it went. Let's go back and find it. (Solo). The world is cracked. The sky is torn. So much less. Meant so much more. Back... When we were beautiful. Before the world got small. Before we knew it all. Back... When we were innocent. I wonder where it went. Let's go back and find it. Back... When we were beautiful. Back... When we were beautiful. Back... When we were beautiful. Back... When we were beautiful. Sha la la Sha la la hey Sha la la. Sha la la Sha la la hey Sha la la
2610,Bon Jovi,Rock,I could roll the dice. And give you ten good reasons. I could break the ice. And pick up the broken pieces. I could wave hello. I could raise a glass. I could blow a kiss. I could kick your ass. We could take it all apart. Or hold it all together. With these two hands. I can tear down walls. I can build a bridge. I can break my fall. With these two hands. I can pray or fight. I can hold the torch. I can shine a light. With these two hands. I could strike a match. That sets the world on fire. Hold a grain of sand. Till it turns into a diamond. I could plant the seed. I could flip that switch. Make the sign of peace. I could make a fist. Oh we could make this hurt. Or we could make it better. With these two hands. I can tear down walls. I can build a bridge. I can break my fall. With these two hands. I can pray or fight. I can hold the torch. I can shine a light. With these two hands. Wipe the teardrops from your eyes. Reach up until we touch the sky. Free to dream and make it true. No there ain't nothing we can't do. Oh there ain''t nothing we can't do
2611,Bon Jovi,Rock,You're dancing with your shadow. You been talking in your sleep. Well you can walk on water. But don't want to wet your feet. You really got me. You really got me now. You know I don't know how you do it. But you really put me through it. You got me. You say you talk to everyone. Who is anyone in town. But they don't recognize you. With your foot out of your mouth. You really got me. You really got me now. You know I don't know how you do it. But you really put me through it. You got me. Who am I to judge a man. Who says he's his own biggest fan. It's true. You brought a knife out to a gunfight. And you're shouting that I'm dead. My old friends Smith and Wesson. Think you're in over your head. You really got me. You really got me now. You know I don't know how you do it. But you really put me through it. You got me. Repeat.
2612,Breakeven,Rock,O que eu posso te dizer. Pra fazer você lutar. Quanto mais vão te bater. Comece a revidar. O que eu devo te mostrar. Pra você sair. do seu lugar. Basta agir. As coisas são tão simples. Mas tem que complicar. Arrisque seja livre. Não tente se encaixar. Faça o que quiser fazer. Mude as coisas do lugar. tem horas que é pagar pra ver. Desafiar. Você pode até correr. Eles vão alcançar. Ninguém vai lutar por você. Oo. Vá e assista sua Tv. Nada vai mudar. Esconda o que quer dizer. Não destoar. Perca o medo de tentar. A vida é cair. e se levantar. Basta Ouvir. As coisas são tão simples. Mas tem que complicar. Arrisque seja livre. Não tente se encaixar. Faça o que quiser fazer. Mude as coisas do lugar. tem horas que é pagar pra ver. Desafiar. Você pode até correr. Eles vão alcançar. Ninguém vai lutar por você. Oo. Lute por você. Faça o que quiser fazer. Mude as coisas do lugar. tem horas que é pagar pra ver. Desafiar. Você pode até correr. Eles vão alcançar. Ninguém vai lutar por você. Oo
2613,Breakeven,Rock,Você não pode ficar aqui. Assombrando a minha casa. É a hora de partir. Pra nunca mais voltar. Cego pela sombra da incerteza. A escuridão me fez mudar. Eu não sou mais quem eu era. Não me force a te provar. Incendeie as memórias. E assista queimar. Por favor me deixe ir. E liberte a minha alma. O amor nos destruiu. Agora é só mais um fantasma. Que eu tentei exorcizar. A sua voz continua ecoar. Eu não sou mais quem eu era. Não me force a te provar. Incendeie as memórias. E assista queimar. Por tanto tempo esperei. Até o fogo se apagar. Por um segundo eu achei. Que no final tudo ia mudar. Eu não sou mais quem eu era. Não me force a te provar. Incendeie as memórias. E assista queimar
2614,Bruno Silva,Rock,Ela se vestiu e por aqui passou. Ela se despiu e nada levou. Simpatizou com o que já era. De pés descalços e sumiu. Ela se feriu e nada alcançou. Mas no escuro também dançou. Toda simples e flor na cabeça. À sua espera aqui estou. Ela vai passar por aqui. Ela vai passar por aqui. Ela se vestiu e por aqui passou. Ela se despiu e nada levou. Simpatizou com o que já era. De pés descalços e sumiu. Ela se feriu e nada alcançou. Mas no escuro também dançou. Toda simples e flor na cabeça. À sua espera aqui estou. Ela vai passar por aqui. Ela vai passar por aqui
2615,Bruno Silva,Rock,Sempre andei por perseguir seus lábios de carvão. Esperei você partir para decidi então. Que eu prefiro ficar nessa terra. Tão rachada quanto o meu coração. Sinto-me assim numa nova era. Ainda regado apenas de emoção. Quantos ventos que passaram e a noite se perdeu. Boas novas não chegaram e o dia também morreu. Só você podia me compreender. Qualquer um na rua pode ver. Nuvens densas molham sem querer. Esse solo seco que hei de conviver. Esperei que você chegasse no dia de amanhã. Para que também encontrasse a minha vida pagã. Onde vejo as plantas murchas na janela. E os animais raquíticos de sentinela. A cruz na parede não mais está. Sustentando a ilusão de que você possa voltar
2616,Bruno Silva,Rock,Sempre andei sozinho à procura de um abrigo. Para poder esperar a chuva passar. Asas tão podadas. Direção era contrária e o rádio não tinha comunicação. Velas Içadas; mas a nau ancorada. Todo e qualquer guia escapou da minha mão. Qual é a direção?. Qual é a direção?. Qual é a direção que eu devo seguir?. Sempre andei sozinho na direção do inimigo. Para estender a mão e podê-la apertar. Algemas quebradas; mas estrada bloqueada. E a bússola não indicava direção. Cartas endereçadas chegavam a nenhum lugar. Sinais de fumaça confundiam-se com o ar. Qual é a direção?. Qual é a direção?. Qual é a direção que eu devo seguir?
2617,Bryan Adams,Rock,I could start dreamin' but it'd never ends. As long as you're gone we may as well pretend. I've been dreamin'. Straight from the heart. You said it's easy but who's to say. That we'd be able to keep it this way. But it's easier. Comin' straight from the heart. Give it to me straight from the heart. Tell me we can make another start. You know I'll never go - as long as I know. It's comin' straight from the heart. I'll see you on the street some other time. And all our words would just fall outta line. While we're dreamin'. Straight from the heart. Give it to me straight from the heart. Tell me we can make one more start. You know I'll never go - as long as I know. It's comin' straight from the heart
2618,Bryan Adams,Rock,Here I am - this is me. There's no where else on earth I'd rather be. Here I am - it's just me and you. Tonight we make our dreams come true. Chorus:. It's a new world - it's a new start. It's alive with the beating of young hearts. It's a new day - it 's a new plan. I've been waiting for you. Here I am. Here we are - we've just begun. And after all this time - our time has come. Yeah here we are - still goin'strong. Right here in the place where we belong. Chorus. Here I am - this is me. There's no where else on earth I'd rather be. Here I am - it's just me and you. Tonight we make our dreams come true. Chorus 2x. Here I am - I'm next to you. And suddenly the world is all brand new. Here I am - I'm gonna stay. Now there's nothin standin in our way. Here I am - this is me
2619,Bryan Adams,Rock,Rescue me from the mire. Whisper words of desire. Rescue me - darlin' rescue me. With your arms open wide. Want you here by my side. Come to me - darlin' rescue me. When this world's closin' in. There's no need to pretend. Set me free - darlin' rescue me. I don't wanna let you go. So I'm standin' in your way. I never needed anyone. Like I'm needin' you today. Do I have to say the words?. Do I have to tell the truth?. Do I have to shout it out?. Do I have to say a prayer?. Must I prove to you. - How good we are together?. Do I have to say the words?. Rescue me from despair. Tell me you will be there. Help me please - darlin' rescue me. Every dream that we share. Every cross that we bear. Can't you see - darlin' rescue me. I don't wanna let you go. So I'm standin' in your way. I never needed anyone. Like I'm needin' you today. Do I have to say the words?. Do I have to tell the truth?. Do I have to shout it out?. Do I have to say a prayer?. Must I prove to you. - How good we are together?. Do I have to say the words?
2620,Bryan Adams,Rock,When you love someone - you'll do anything. You'll do all the crazy things that you can't explain. You'll shoot the moon - put out the sun. When you love someone. You'll deny the truth - believe a lie. There'll be times that you'll believe you can really fly. But your lonely nights - have just begun. When you love someone. When you love someone - you'll feel it deep inside. And nothin else can ever change your mind. When you want someone - when you need someone. When you love someone.... When you love someone - you'll sacrifice. You'd give it everything you got and you won't think twice. You'd risk it all - no matter what may come. When you love someone. You'll shoot the moon - put out the sun. When you love someone
2621,Bryan Adams,Rock,"""Some people walk the straight and narrow - some walk the rocky road. some get the silver spoon and some get the heavy load. there's a man in a paper box he smiles whenever we walk by. we just walk a little faster and say """"there but for the grace of God go I"""". but a little love - just a little love - a little love can change it all. I've been up and down this highway and I ain't seen a road sign yet. it's a cold hard world baby you gotta hang on to what you get. I don't believe in miracles but that don't mean they don't come true. well I may not get to heaven but I get a little closer when I'm with you. but a little love - just a little love - a little love can change it all. . well I get a little tired walkin' down the street. people on my side - everyone I meet. but they don't know what's on my mind. and they don't know that they might find. a little love - just a little love - a little love can change it all. . right when you think you don't need love is when you need it most. even if you got the father the son and the holy ghost. well there's more to truth baby than what we know is true. ya we wander round in the darkness. but every now and then a little light shines thru. and a little love - just a little love - a little love can change it all"""
2622,Bryan Adams,Rock,You might stop a hurricane. Might even stop the drivin' rain. You might have a dozen other guys. But if you wanna stop me baby - don't even try. I'm goin' one way - your way. It's such a strong way - let's make it our way. Chorus. Can't stop this thing we started. You gotta know it's right. Can't stop this course we've plotted. This thing called love we got it. No place for the brokenhearted. Can't stop this thing we started - no way. I'm goin' your way!. You might stop the world spinnin' round. Might even walk on holy ground. I ain't Superman and I can't fly. But if you wanna stop me baby - don't even try. I'm goin' one way - your way. It's such a strong way - let's make it our way. Chorus. Oh - why take it slow. I gotta know. Nothing can stop this thing that we got.
2623,Bryan Adams,Rock,Owww!!!. I wanna be your t-shirt when its wet. Wanna be the shower when you sweat. I gotta be the tattoo on your skin. Ya lemme me be your bed baby- when you climb in. I wanna be the sheets when you sleep. Lemme be the secrets that you keep. I gotta be the spoon to still your cream. I wanna be the one that really makes you scream. I wanna be- your lipstick- when you lick it. I wanna be- your high heels when ya kick it. I wanna be- your sweet love babe- ya when you make it. From your feet up to your hair- more than anything I swear-. I wanna be- your underwear. I wanna be the itch that you scratch. Lemme be your chair when u relax. I gotta be the razor when you shave. Wanna be the habit that really makes you crave. I wanna be be- your hot tub- when your dippin. I wanna be your bathrobe- when your drippin. I wanna be your cocktail- when your sippin. I just wanna be right there- more than anything I swear-. I wanna be- your underwear. Wanna be your sleepin bag- baby slip inside. Lemme be your motorcycle- take ya for a ride- alright. I wanna be- your hotsauce- when your cookin. I wanna be your sunglasses- hey goodlookin!. I wanna be- wanna be the one- ya stick your hook in. I just wanna be right there more than anything I swear.... Oh yeah I wanna be- your underwear!!!
2624,Bryan Adams,Rock,I take a nighttrain. I take an aeroplane. Cause you belong to me. I just wanna say. I won't let you getaway. cause you belong to me. I only wanna hold you. I just wanna hold you. Come on let me hold you tonight. I say you're leaving. You can't have dreaming. you belong to me. I take the highway. I take the low way. you belong to me. I only wanna hold you. I just wanna hold you. Come on let me hold you. To night. Come on (solo). And I'm now drinking. get's me thinking. cause you belong to me. While you're out there remember I'm rigth there. cause you belong to me. I only wanna hold you. I just wanna hold you. Come on let me hold you. Come on let me hold you. Tonight
2625,Bryan Adams,Rock,Well I hardly knew ya baby. And you were comin' on. Mama told me there'd be days like these. I shoulda known better maybe. Woulda seen right through ya. I needed you like a disease. Chorus. I ain't gonna cry over you. You're a mystery. I ain't gonna cry over you. You're history - history. You said you'd wait forever. But I know your type. The lights are on but on-one's home. I changed my number maybe. You better change your mind. Cause I'd rather spend the night alone. Chorus. Chorus. I ain't your kinda guy. So forget about me. Cause I ain't too shy to say what I'm thinkin' - hit it. I got reckless baby. Put you in your place. Next time maybe re-arrange your face.
2626,Bryan Adams,Rock,Owww!!!. I wanna be your t-shirt when its wet. Wanna be the shower when you sweat. I gotta be the tattoo on your skin. Ya lemme me be your bed baby- when you climb in. I wanna be the sheets when you sleep. Lemme be the secrets that you keep. I gotta be the spoon to still your cream. I wanna be the one that really makes you scream. I wanna be- your lipstick- when you lick it. I wanna be- your high heels when ya kick it. I wanna be- your sweet love babe- ya when you make it. From your feet up to your hair- more than anything I swear-. I wanna be- your underwear. I wanna be the itch that you scratch. Lemme be your chair when u relax. I gotta be the razor when you shave. Wanna be the habit that really makes you crave. I wanna be be- your hot tub- when your dippin. I wanna be your bathrobe- when your drippin. I wanna be your cocktail- when your sippin. I just wanna be right there- more than anything I swear-. I wanna be- your underwear. Wanna be your sleepin bag- baby slip inside. Lemme be your motorcycle- take ya for a ride- alright. I wanna be- your hotsauce- when your cookin. I wanna be your sunglasses- hey goodlookin!. I wanna be- wanna be the one- ya stick your hook in. I just wanna be right there more than anything I swear.... Oh yeah I wanna be- your underwear!!!
2627,Bryan Adams,Rock,"""Some people walk the straight and narrow - some walk the rocky road. some get the silver spoon and some get the heavy load. there's a man in a paper box he smiles whenever we walk by. we just walk a little faster and say """"there but for the grace of God go I"""". but a little love - just a little love - a little love can change it all. I've been up and down this highway and I ain't seen a road sign yet. it's a cold hard world baby you gotta hang on to what you get. I don't believe in miracles but that don't mean they don't come true. well I may not get to heaven but I get a little closer when I'm with you. but a little love - just a little love - a little love can change it all. . well I get a little tired walkin' down the street. people on my side - everyone I meet. but they don't know what's on my mind. and they don't know that they might find. a little love - just a little love - a little love can change it all. . right when you think you don't need love is when you need it most. even if you got the father the son and the holy ghost. well there's more to truth baby than what we know is true. ya we wander round in the darkness. but every now and then a little light shines thru. and a little love - just a little love - a little love can change it all"""
2628,Bryan Adams,Rock,Well I hardly knew ya baby. And you were comin' on. Mama told me there'd be days like these. I shoulda known better maybe. Woulda seen right through ya. I needed you like a disease. Chorus. I ain't gonna cry over you. You're a mystery. I ain't gonna cry over you. You're history - history. You said you'd wait forever. But I know your type. The lights are on but on-one's home. I changed my number maybe. You better change your mind. Cause I'd rather spend the night alone. Chorus. Chorus. I ain't your kinda guy. So forget about me. Cause I ain't too shy to say what I'm thinkin' - hit it. I got reckless baby. Put you in your place. Next time maybe re-arrange your face.
2629,Bryan Adams,Rock,Don't want diamonds don't want gold. Don't want fashion don't wanna be cool. Don't wanna hustle just to get thru. When it all comes down babe. All I want is you. Don't wanna argue don't wanna fight. Don't want no politics babe all thru the night. I told ya before-gonna tell ya once more. For the last time baby open up your door. All I want is you all I want is you. Not any old girl will do. All I want is you. If ya don't need love ya gotta be nuts. The heaviest metal always rusts. Just you and me babe hangin' tough. It's gotta be it's gonna be it's gotta be love or bust!. Don't need a doctor don't need a nurse. Don't need a prescription babe. Only make me feel worse. Don't need a license don't need insurance. Don't need a ticket where we're goin' babe. You got my assurance ya. I told ya before-gonna tell ya once more. For the last time baby open up your door. All I want is you all I want is you. Not any old girl will do. All I want is you. If ya don't need love ya gotta be nuts. The heaviest metal always rusts. Just you and me babe hangin' tough. It's gotta be it's gonna be it's gotta be love or bust!.
2630,Bryan Adams,Rock,Woke up lyin' on the floor. Can't recall the night before. Oh - another day. Outside it's cold and damp. Unemployment cheque is spent. Yeah - another day. Some people never know. You can't just let it go. Or try and work it out some other way. Some people never learn. My life ain't their concern. And nothin's gonna change come what may. Had a job but it fell through. Landlord says the rent is due. Oh - another day. They say the best in life is free. But if you donâ€™t pay then you donâ€™t eat. Oh - another day. I guess I'll never know. You can't just let it go. Or try to work it out some other way. Some people never learn. Their life ain't my concern. Ain't nothin' gonna change come what may. Grass looks greener on the other side. But I can't get there my hands are tied. And if I do don't be surprised. Oh - gotta figure it out another day.
2631,Bryan Adams,Rock,hey baby - i got someone n' you got someone too. hey baby - i don't know what we're gonna do. how can something wrong feel so right. c'mon baby - hold on tight. before the night is over. we gonna get what we desire. remember what i told ya. this could set our hearts on fire. hey baby - we're old enough to know it's a sin. hey baby - the door is open slide on in. this feels too good to be true. i'll tell ya what i want to do. before the night is over. we gonna get what we desire. remember what i told ya. this could set our hearts on fire. i don't wanna tell a lie. this is something we can't hide.
2632,Bryan Adams,Rock,Deep down in Mississippi. I found my sweet delta blues. She weaved a little southern spell on me. Made a little voodoo. She was born the bright side of midnight. When her mama was seventeen. She was a hot blooded - god fearin' - gospel girl. The finest that I ever seen. She's black coffee - little bit 'o cream. Sweet brown sugar - my midnight dream. Black pearl - my kinda girl. Just the kind of thing to rock my world. Black pearl - she's my kinda girl. Met her in a dixie diner. Put on the southern hospitality. I can still smell her sweet molasses. Running all over me. We started rollin' like the river. Like a twister tearin' through the town. Tongue tied - satisfied - 'n southern fried. As she drove this ol' dixie down. She's black coffee - little bit 'o cream. Sweet brown sugar - my midnight dream. Black pearl - my kinda girl. Just the kind of thing to rock my world. Black pearl - she's my kinda girl. Yeah she's alright - yeah she's ok. Makin' love night - she really made my day.
2633,Bryan Adams,Rock,"""She gotta nasty reputation. And a talent for sin. She's the kinda trouble. I like to be in. I wanna be her lover. I wanna be her slave. She's the kinda woman. That makes me wanna misbehave. She said """"i'll give ya what you want boy. But let's make it understood. If ya wanna be bad you gotta be good"""". She's say's """"there'll be no more lyin'. No more foolin' around. No more seven day weekends. No more nights on the town"""". She said """"that's the way I want it. That's the way it's gotta be. If yer lookin' for trouble. Better get it from me. So get on your knees boy. And do what you should. If you wanna be bad you gotta be good"""". Let's make a night. To remember. From january. To december. Let's make a love. To excite us. A memory. To ignite us. Let's make honey baby. Soft and tender. Let's make sugar darlin'. Sweet surrender. Let's make a night. To remember. All life long"""
2634,Bryan Adams,Rock,c'mon c'mon c'mon - we're gonna make it home tonight. c'mon c'mon c'mon - everything's gonna be alright. the nite is alive - the world is asleep. dreaming of promises they can't keep. we gotta be tough we gott a be strong. it's only love we've been waiting on. c'mon c'mon c'mon - we're gonna make it home tonight. c'mon c'mon c'mon - everything's gonna be alright. it's only a dream - it's all in your head. it's only some words somebody said. we can believe what we wanna believe. and you can believe in me. c'mon c'mon c'mon - we're gonna make it home tonight. c'mon c'mon c'mon - everything's gonna be alright. c'mon c'mon c'mon - we're gonna make it home tonight. c'mon c'mon c'mon - everything's gonna be alright.
2635,Bryan Adams,Rock,You might stop a hurricane. Might even stop the drivin' rain. You might have a dozen other guys. But if you wanna stop me baby - don't even try. I'm goin' one way - your way. It's such a strong way - let's make it our way. Chorus. Can't stop this thing we started. You gotta know it's right. Can't stop this course we've plotted. This thing called love we got it. No place for the brokenhearted. Can't stop this thing we started - no way. I'm goin' your way!. You might stop the world spinnin' round. Might even walk on holy ground. I ain't Superman and I can't fly. But if you wanna stop me baby - don't even try. I'm goin' one way - your way. It's such a strong way - let's make it our way. Chorus. Oh - why take it slow. I gotta know. Nothing can stop this thing that we got.
2636,Bryan Adams,Rock,We waited all through the year. for the day to appear. when we could be together in harmony. You know the time will come. peace on earth for everyone. and we can live forever in a world where we are free. let it shine for you and me. There's something about Christmas time. something about Christmas time. that makes you wish it was Christmas everyday. To see the joy in the children's eyes. the way that the old folks smile. says that Christmas will never go away. We're all as one tonight. makes no difference if you're black or white. 'cause we can sing together in harmony. I know it's not too late. the world would be a better place. if we can keep the spirit more than one day in the year. send a message loud and clear. Chorus:. It's the time of year when everyone's together. we'll celebrate here on Christmas day. when the ones you love are there. you can feel the magic in the air - you know it's everywhere. There's something about Christmas time. something about Christmas time. that makes you wish it was Christmas every day. To see the joy in the children's eyes. the way that the old folks smile. says that Christmas will never go away. Repeat chorus. Please tell me Christmas will never go away.
2637,Bryan Adams,Rock,Drivin' home this evening. I coulda sworn we had it all worked out. You had this boy believin'. Way beyond the shadow of a doubt. When I heard it on the street. I heard you mighta found somebody new. Well who is he baby - who is he. And tell me what he means to you. I took it all for granted. But how was I to know. That you'd be letting go. Now it cuts like a knife. But it feels so right. It cuts like a knife. But it feels so right. There's times I've 'been mistaken. There's times I thought I'd 'been misunderstood. So wait a minute darlin'. Can't you see we did the best we could. This would be the first time. Things have gone astray. Now you've thrown it all away. Now it cuts like a knife. But it feels so right. It cuts like a knife. But it feels so right
2638,Bryan Adams,Rock,When you're losin' direction. Baby you can depend on me. For a little love and affection. You can depend on me. If ya feel brokenhearted and you just can't get started. You can depend on me. Ya know it's never easy and when you're feelin' blue. There'll be times you feel so empty. Ya sometimes I feel it too. Like sister to brother - father to mother. We live for each other - we're lover to lover. As deep as an ocean - filled with emotion. I'm forever open - can't you see. Baby you can depend on me. Depend on me - depend on me. For someone to rely on and a shoulder to cry on. You can depend on me. If you're in need of some kindness. And you can't seem to find it. You can depend on me. Well there ain't no need to worry you know we'll get along. Those dark clouds may surround you. But together we'll be strong. Like sister to brother - father to mother. We live for each other - we're lover to lover. As deep as an ocean - filled with emotion. I'm forever open - can't you see. Baby you can depend on me. Depend on me - depend on me. Your love is a guiding light. I've been watchin' it shine - shine on baby. When hard times are all around. And there's miles and miles of dirty road - depend on me. There's no need to carry that heavy load - depend on me. When hope is gone and all is lost. Just reach out - take my hand. I'll be there - I'll be your man. Depend on me.
